record_id,phone,account_number,call_time,call_hour,call_result,age,mortgage_balance,tenure,account_holdings,retained,age_group,balance_group,tenure_group
238,855439786,ACC482529,14/04/2025 14:20,14,answering machine,25,236758.1477,12.18488455,2,1,25-35,Medium-Low,Loyal
239,890018671,ACC944889,28/04/2025 11:27,11,answer,47,222338.6392,19.37566387,4,1,36-50,Medium-Low,Long-term
240,853692330,ACC593145,15/04/2025 16:16,16,callback error,46,397665.97,9.329135708,3,0,36-50,High,Established
241,870626989,ACC574823,01/04/2025 10:56,10,answer,52,123628.7038,4.671485051,4,1,51-75,Low,Established
242,815219441,ACC678053,07/04/2025 15:32,15,busy,46,379049.7175,5.024087194,3,0,36-50,High,Established
243,822816990,ACC541963,29/04/2025 12:52,12,no answer,31,435449.4737,0,2,0,25-35,High,New
244,814562698,ACC451251,02/04/2025 09:52,9,no answer,45,296535.6329,10.8970073,3,1,36-50,Medium-High,Loyal
245,841083031,ACC279577,07/04/2025 15:30,15,answer,47,272112.1546,29.025305,5,1,36-50,Medium-High,Long-term
246,890736466,ACC253734,04/04/2025 14:18,14,callback error,61,286347.1917,18.00532718,2,0,51-75,Medium-High,Long-term
247,822561176,ACC921826,03/04/2025 09:29,9,answer,31,375780.8213,1.362814404,2,0,25-35,High,New
248,890531532,ACC563959,21/04/2025 09:01,9,answering machine,58,163051.3482,9.417733065,4,1,51-75,Low,Established
249,897653721,ACC241982,15/04/2025 09:44,9,answering machine,75,226654.4081,0,3,0,51-75,Medium-Low,New
250,834408247,ACC669906,07/04/2025 11:45,11,wrong number,38,231357.809,11.91795116,3,1,36-50,Medium-Low,Loyal
251,863734731,ACC838384,21/04/2025 14:29,14,answer,27,50637.03984,21.85819478,3,1,25-35,Low,Long-term
252,825068008,ACC573426,07/04/2025 09:25,9,cancel record,42,380097.9876,13.41570218,1,0,36-50,High,Loyal
253,846407658,ACC680521,01/04/2025 12:44,12,no answer,48,380560.166,27.99298405,3,0,36-50,High,Long-term
254,836092937,ACC623264,14/04/2025 13:56,13,cancel record,50,207355.6087,20.60333214,5,1,36-50,Medium-Low,Long-term
255,887198265,ACC826927,02/04/2025 09:49,9,answering machine,40,250908.7338,9.885124104,5,0,36-50,Medium-Low,Established
256,874042613,ACC754923,15/04/2025 11:07,11,answer,64,248841.485,15.15266933,3,1,51-75,Medium-Low,Loyal
257,874271935,ACC685011,02/04/2025 15:13,15,answer,34,191169.9984,16.77934176,4,1,25-35,Low,Long-term
258,863542016,ACC594319,28/04/2025 14:18,14,answering machine,25,277465.7126,0,2,1,25-35,Medium-High,New
259,885160254,ACC393921,14/04/2025 16:32,16,no answer,60,319742.3792,19.01285202,1,1,51-75,Medium-High,Long-term
260,848133918,ACC776694,25/04/2025 11:58,11,no answer,25,281517.8182,15.48176459,3,0,25-35,Medium-High,Loyal
261,890033811,ACC859602,11/04/2025 09:45,9,wrong number,40,303129.7051,11.04833417,5,1,36-50,Medium-High,Loyal
262,860132371,ACC463345,07/04/2025 14:15,14,answer,75,298361.5143,11.4665892,4,1,51-75,Medium-High,Loyal
263,869609839,ACC573485,22/04/2025 13:27,13,dropped,49,246899.037,17.33002135,4,1,36-50,Medium-Low,Long-term
264,870085257,ACC522483,09/04/2025 09:22,9,answer,30,317169.8925,22.05602754,4,1,25-35,Medium-High,Long-term
265,826391934,ACC154052,17/04/2025 11:09,11,answer,43,98751.35097,3.973602008,4,1,36-50,Low,Established
266,840826911,ACC628602,23/04/2025 10:43,10,wrong party,48,284656.3847,9.547265909,1,0,36-50,Medium-High,Established
267,891621356,ACC636871,01/04/2025 12:32,12,invalid number,66,458011.1887,1.192787991,3,0,51-75,High,New
268,830267141,ACC776183,28/04/2025 16:40,16,answer,50,161928.7409,22.93406035,3,0,36-50,Low,Long-term
269,892673333,ACC541567,21/04/2025 15:52,15,invalid number,37,322688.5395,15.50982261,2,0,36-50,Medium-High,Loyal
270,879917227,ACC522066,07/04/2025 11:05,11,answer,63,269748.3998,23.71136502,3,1,51-75,Medium-High,Long-term
271,846872879,ACC220940,23/04/2025 14:52,14,no answer,69,319065.3578,0,2,0,51-75,Medium-High,New
272,863048535,ACC895806,18/04/2025 16:53,16,callback error,51,217423.8623,7.297497081,3,1,51-75,Medium-Low,Established
273,841864132,ACC252796,25/04/2025 16:56,16,answering machine,47,322261.7286,14.06797177,2,0,36-50,Medium-High,Loyal
274,867814950,ACC191986,07/04/2025 16:40,16,answer,58,183938.0483,8.189889954,3,1,51-75,Low,Established
275,846975901,ACC659734,22/04/2025 09:36,9,no answer,41,433705.7961,0,3,0,36-50,High,New
276,838344736,ACC138299,03/04/2025 12:26,12,general error,55,255727.2511,10.44501422,1,1,51-75,Medium-Low,Loyal
277,882565254,ACC937460,14/04/2025 09:26,9,dropped,36,358886.9654,3.994107226,3,0,36-50,High,Established
278,848139809,ACC441493,10/04/2025 14:32,14,silence,31,197986.3649,27.06359999,2,1,25-35,Low,Long-term
279,893454436,ACC846340,21/04/2025 09:20,9,no answer,52,159892.2713,12.79305424,2,1,51-75,Low,Loyal
280,890351066,ACC540831,07/04/2025 10:15,10,no answer,37,240692.75,13.61972622,3,1,36-50,Medium-Low,Loyal
281,841135375,ACC520215,14/04/2025 12:01,12,answer,36,242634.2532,14.95181121,2,1,36-50,Medium-Low,Loyal
282,829294674,ACC162440,02/04/2025 12:48,12,no answer,52,433137.6788,16.46971622,1,0,51-75,High,Long-term
283,898970109,ACC644197,15/04/2025 14:40,14,answer,53,326464.8316,19.33728598,4,1,51-75,Medium-High,Long-term
284,842552833,ACC702754,21/04/2025 15:44,15,answering machine,36,482489.0251,7.149427605,1,0,36-50,High,Established
285,855425456,ACC289694,11/04/2025 10:58,10,answering machine,50,332956.0197,0.052194154,5,0,36-50,High,New
286,879515217,ACC285862,03/04/2025 11:03,11,answer,57,290074.5799,4.090961061,4,0,51-75,Medium-High,Established
287,864610427,ACC951303,17/04/2025 09:16,9,no answer,25,299468.3735,1.42234374,2,1,25-35,Medium-High,New
288,887442205,ACC602042,07/04/2025 13:33,13,answer,25,201053.4606,21.91761998,3,1,25-35,Low,Long-term
289,835113612,ACC104494,10/04/2025 09:50,9,no answer,49,333005.7288,0,3,0,36-50,High,New
290,826811693,ACC490916,23/04/2025 16:03,16,answer,35,100892.2084,14.92850749,2,1,25-35,Low,Loyal
291,835320609,ACC854207,22/04/2025 09:48,9,no answer,71,500000,9.0763656,1,0,51-75,High,Established
292,850072979,ACC413089,15/04/2025 11:47,11,answer,56,319330.0739,12.68859957,2,0,51-75,Medium-High,Loyal
293,877516604,ACC409751,18/04/2025 09:57,9,no answer,64,202947.2197,0,2,0,51-75,Low,New
294,837400584,ACC381799,30/04/2025 10:29,10,no answer,65,182368.7313,16.73659718,3,1,51-75,Low,Long-term
295,859475070,ACC451671,07/04/2025 10:36,10,answer,41,288679.8618,6.459234453,3,1,36-50,Medium-High,Established
296,880410228,ACC836791,14/04/2025 12:30,12,answer,55,373560.8501,8.137875573,4,0,51-75,High,Established
297,849468307,ACC118906,02/04/2025 14:03,14,no answer,71,330515.9598,4.797877149,1,0,51-75,Medium-High,Established
298,886006460,ACC146760,18/04/2025 15:12,15,no answer,73,301073.6236,14.49909482,2,0,51-75,Medium-High,Loyal
299,862717328,ACC226677,21/04/2025 13:52,13,answer,67,81110.65364,6.346642116,4,1,51-75,Low,Established
300,873742511,ACC341053,14/04/2025 16:52,16,answer,43,230724.2881,21.19713515,2,1,36-50,Medium-Low,Long-term
301,852054173,ACC319554,07/04/2025 09:06,9,answer,48,301890.2816,15.63668534,2,0,36-50,Medium-High,Loyal
302,856669322,ACC496262,30/04/2025 09:47,9,no answer,70,280852.4992,11.65974857,3,0,51-75,Medium-High,Loyal
303,815147473,ACC590325,03/04/2025 11:42,11,answer,41,109039.7329,24.95367248,2,1,36-50,Low,Long-term
304,866230826,ACC786024,28/04/2025 14:04,14,cancel record,35,225921.9583,23.71019444,3,1,25-35,Medium-Low,Long-term
305,874433534,ACC306437,24/04/2025 10:40,10,no answer,73,326123.6215,11.84668491,1,0,51-75,Medium-High,Loyal
306,886498908,ACC679509,21/04/2025 13:41,13,answer,44,290775.1145,12.82004674,2,1,36-50,Medium-High,Loyal
307,853624850,ACC158023,21/04/2025 12:56,12,answer,50,214466.4736,14.33476164,1,0,36-50,Medium-Low,Loyal
308,886331558,ACC567762,18/04/2025 10:48,10,answer,35,193895.6359,11.3826819,3,1,25-35,Low,Loyal
309,833557955,ACC540350,28/04/2025 16:06,16,answer,25,77889.51982,1.716110192,2,1,25-35,Low,New
310,819936181,ACC217974,17/04/2025 14:30,14,answer,50,297701.5764,10.47303608,3,1,36-50,Medium-High,Loyal
311,892216691,ACC226276,07/04/2025 16:07,16,answer,60,284427.1705,9.348055553,2,1,51-75,Medium-High,Established
312,877330543,ACC979881,14/04/2025 15:37,15,wrong number,42,153904.6538,14.80644456,3,1,36-50,Low,Loyal
313,868508286,ACC652685,03/04/2025 12:28,12,no answer,71,341611.1128,4.627040443,2,0,51-75,High,Established
314,833218766,ACC949712,23/04/2025 15:28,15,no answer,45,408173.3831,0,3,0,36-50,High,New
315,856872691,ACC259712,01/04/2025 11:22,11,stale,30,212373.366,17.9695418,2,1,25-35,Medium-Low,Long-term
316,880840858,ACC957431,22/04/2025 16:05,16,no answer,53,351868.9384,0,4,0,51-75,High,New
317,877257077,ACC813668,23/04/2025 11:34,11,answer,42,251875.5249,24.33580309,1,1,36-50,Medium-Low,Long-term
318,871448182,ACC696036,02/04/2025 09:54,9,no answer,52,139775.875,9.999020682,3,0,51-75,Low,Established
319,810518819,ACC284562,28/04/2025 15:49,15,general error,53,500000,5.060998461,3,0,51-75,High,Established
320,848765683,ACC446263,16/04/2025 14:30,14,no answer,66,259761.5393,11.75820662,3,0,51-75,Medium-Low,Loyal
321,899357338,ACC382989,21/04/2025 16:25,16,no answer,66,266666.0141,19.50194197,2,1,51-75,Medium-Low,Long-term
322,847162848,ACC270013,09/04/2025 13:33,13,no answer,52,380218.8094,0,2,0,51-75,High,New
323,855015013,ACC199334,24/04/2025 12:54,12,answer,62,271340.6882,14.7350756,2,0,51-75,Medium-High,Loyal
324,812741323,ACC754432,17/04/2025 10:08,10,no answer,30,284681.7752,14.2734742,4,0,25-35,Medium-High,Loyal
325,866005856,ACC447199,30/04/2025 14:23,14,answer,55,246163.8225,8.051470961,3,1,51-75,Medium-Low,Established
326,825850710,ACC565763,30/04/2025 14:05,14,answer,59,154196.5414,2.996508848,3,0,51-75,Low,New
327,874433342,ACC294104,22/04/2025 11:33,11,stale,59,265243.8975,4.937534565,3,0,51-75,Medium-Low,Established
328,830483928,ACC971781,28/04/2025 15:49,15,answer,43,158324.832,5.299545954,5,1,36-50,Low,Established
329,838434763,ACC278242,11/04/2025 16:51,16,no answer,25,160893.4068,30,4,1,25-35,Low,Long-term
330,876676377,ACC660727,21/04/2025 16:54,16,no answer,35,116314.0042,25.8046428,3,0,25-35,Low,Long-term
331,826070492,ACC990302,18/04/2025 09:18,9,answer,37,337555.1531,13.95487418,1,0,36-50,High,Loyal
332,830557043,ACC388191,25/04/2025 09:29,9,answer,39,434738.0129,4.979749783,2,1,36-50,High,Established
333,836917209,ACC529704,07/04/2025 12:04,12,answering machine,52,386371.3465,5.10135847,2,0,51-75,High,Established
334,874246052,ACC678915,09/04/2025 11:04,11,answering machine,38,335966.9148,18.15458207,1,0,36-50,High,Long-term
335,817034275,ACC693459,14/04/2025 14:46,14,answer,33,209877.2664,25.73620808,2,1,25-35,Medium-Low,Long-term
336,824446410,ACC746260,02/04/2025 16:15,16,answer,31,157051.4954,11.04322046,4,1,25-35,Low,Loyal
337,882160252,ACC596812,28/04/2025 13:36,13,answer,34,168199.5335,3.661112029,3,1,25-35,Low,New
338,890377685,ACC862543,15/04/2025 11:02,11,silence,72,406740.815,16.36880498,3,0,51-75,High,Long-term
339,834661336,ACC112359,29/04/2025 12:11,12,answer,35,236606.6157,0,2,1,25-35,Medium-Low,New
340,884690052,ACC880613,25/04/2025 12:04,12,silence,46,313686.507,0,3,0,36-50,Medium-High,New
341,844887539,ACC526823,18/04/2025 11:12,11,callback error,41,380489.8726,6.489251772,4,0,36-50,High,Established
342,815792000,ACC929973,21/04/2025 12:14,12,answer,48,274889.3021,0,4,0,36-50,Medium-High,New
343,873203944,ACC558874,16/04/2025 11:00,11,answer,52,123037.3643,26.87986246,2,1,51-75,Low,Long-term
344,880569263,ACC500438,14/04/2025 10:30,10,answer,25,102229.737,29.29491639,5,0,25-35,Low,Long-term
345,848677316,ACC740458,08/04/2025 11:07,11,no answer,55,286357.7722,7.828546419,3,1,51-75,Medium-High,Established
346,850724422,ACC612671,22/04/2025 15:39,15,wrong number,63,346162.3915,19.50412648,1,0,51-75,High,Long-term
347,830597181,ACC102078,21/04/2025 11:31,11,answer,30,278099.2491,23.73236202,3,1,25-35,Medium-High,Long-term
348,861491311,ACC396932,14/04/2025 12:08,12,answer,31,375121.4371,12.64525652,2,1,25-35,High,Loyal
349,877650450,ACC737626,01/04/2025 16:36,16,stale,41,403247.307,5.111984077,4,0,36-50,High,Established
350,881669936,ACC567147,14/04/2025 15:57,15,answer,36,231426.5261,30,5,0,36-50,Medium-Low,Long-term
351,882450317,ACC847192,21/04/2025 12:10,12,answer,46,176011.4245,16.68957761,2,1,36-50,Low,Long-term
352,886921235,ACC363556,14/04/2025 09:24,9,answer,25,130268.7064,14.04156958,2,1,25-35,Low,Loyal
353,832851905,ACC972912,14/04/2025 09:50,9,answering machine,29,199031.7328,23.57206458,3,1,25-35,Low,Long-term
354,883290853,ACC819470,02/04/2025 16:30,16,callback error,61,297609.4774,14.10179152,3,1,51-75,Medium-High,Loyal
355,886986656,ACC729725,09/04/2025 16:50,16,answer,31,370963.5513,9.310797315,5,0,25-35,High,Established
356,891748229,ACC601692,28/04/2025 15:50,15,no answer,64,326603.4858,8.172265338,4,0,51-75,Medium-High,Established
357,827090786,ACC642379,08/04/2025 10:45,10,answering machine,52,382578.9463,16.07602728,3,0,51-75,High,Long-term
358,858489931,ACC540235,24/04/2025 16:19,16,answering machine,32,307386.1974,0,2,0,25-35,Medium-High,New
359,848202186,ACC973087,01/04/2025 09:53,9,answer,51,286636.4931,9.453759007,1,1,51-75,Medium-High,Established
360,854982712,ACC877029,22/04/2025 11:15,11,no answer,41,292500.4513,24.1802052,5,1,36-50,Medium-High,Long-term
361,888261485,ACC347970,01/04/2025 12:26,12,answer,37,77899.27195,7.736144256,3,1,36-50,Low,Established
362,890064274,ACC590095,16/04/2025 09:28,9,no answer,47,166690.1228,29.06683822,5,1,36-50,Low,Long-term
363,888662827,ACC191093,25/04/2025 09:12,9,answer,50,326367.7521,21.29556648,3,1,36-50,Medium-High,Long-term
364,846157657,ACC491856,04/04/2025 10:49,10,answer,51,251895.2172,12.1507337,5,0,51-75,Medium-Low,Loyal
365,824448082,ACC512268,09/04/2025 15:54,15,no answer,68,230697.8575,1.084882056,3,0,51-75,Medium-Low,New
366,855512721,ACC534022,30/04/2025 15:44,15,no answer,52,82687.18912,6.152730197,1,1,51-75,Low,Established
367,874107197,ACC806378,07/04/2025 14:14,14,no answer,26,199871.4076,30,3,1,25-35,Low,Long-term
368,859658895,ACC998571,14/04/2025 10:53,10,dropped,37,218800.0812,28.39180402,3,1,36-50,Medium-Low,Long-term
369,844032981,ACC781005,29/04/2025 11:58,11,answer,75,199863.8504,9.827259984,2,0,51-75,Low,Established
370,860373515,ACC994001,17/04/2025 15:52,15,answer,54,266458.7426,4.84837458,3,1,51-75,Medium-Low,Established
371,853377644,ACC308912,03/04/2025 12:25,12,answer,75,396762.102,4.864833298,1,0,51-75,High,Established
372,899599037,ACC319940,25/04/2025 16:20,16,answer,63,328647.0177,10.52249861,3,1,51-75,Medium-High,Loyal
373,829488427,ACC804371,09/04/2025 10:17,10,no answer,45,50000,3.614662753,4,1,36-50,Low,New
374,827884284,ACC958175,08/04/2025 16:15,16,silence,46,127601.0417,12.94115022,2,1,36-50,Low,Loyal
375,886919126,ACC678934,25/04/2025 09:29,9,no answer,42,210610.2165,22.58189748,5,1,36-50,Medium-Low,Long-term
376,847525334,ACC637124,21/04/2025 12:36,12,answer,25,294280.6399,0,3,0,25-35,Medium-High,New
377,827768674,ACC581940,28/04/2025 12:10,12,wrong party,45,288926.8263,16.64092436,2,0,36-50,Medium-High,Long-term
378,837190729,ACC426429,22/04/2025 09:59,9,no answer,64,333972.0756,18.3570992,1,0,51-75,High,Long-term
379,874688236,ACC734631,17/04/2025 10:02,10,cancel record,35,198361.712,8.31085492,3,0,25-35,Low,Established
380,847196974,ACC206514,07/04/2025 09:24,9,answer,48,211160.1367,25.23729784,3,1,36-50,Medium-Low,Long-term
381,860068730,ACC339011,14/04/2025 16:59,16,answer,53,176973.0931,6.445378892,4,1,51-75,Low,Established
382,859513980,ACC794630,29/04/2025 14:15,14,answering machine,37,348277.9692,11.42452192,3,1,36-50,High,Loyal
383,890973680,ACC782656,21/04/2025 12:53,12,answer,64,327094.9014,0,1,0,51-75,Medium-High,New
384,827704827,ACC288112,14/04/2025 13:33,13,answer,30,285088.3303,11.93263999,5,0,25-35,Medium-High,Loyal
385,851342520,ACC453239,02/04/2025 13:19,13,busy,38,300146.881,3.146257618,3,1,36-50,Medium-High,New
386,827812956,ACC863379,14/04/2025 16:27,16,answer,36,306790.7452,12.13750079,2,1,36-50,Medium-High,Loyal
387,880397727,ACC601072,24/04/2025 11:37,11,no answer,32,176658.8007,19.56435931,4,0,25-35,Low,Long-term
388,850590455,ACC538203,11/04/2025 15:41,15,answering machine,64,168997.5359,7.916571844,3,1,51-75,Low,Established
389,893971001,ACC469736,14/04/2025 09:18,9,answering machine,32,166389.688,3.359999827,2,0,25-35,Low,New
390,812744620,ACC458616,14/04/2025 09:26,9,answering machine,44,205089.272,15.69338513,3,1,36-50,Medium-Low,Loyal
391,842696140,ACC617405,04/04/2025 11:54,11,answering machine,36,50000,16.11039217,3,0,36-50,Low,Long-term
392,846287133,ACC513106,14/04/2025 11:23,11,no answer,71,329828.4874,2.802457064,3,0,51-75,Medium-High,New
393,865119842,ACC125711,29/04/2025 16:19,16,answer,59,287590.2699,29.78562624,3,1,51-75,Medium-High,Long-term
394,847495852,ACC621419,15/04/2025 16:32,16,dropped,54,287539.9165,0,2,0,51-75,Medium-High,New
395,880978451,ACC773611,07/04/2025 11:15,11,answer,50,236152.9297,0,5,1,36-50,Medium-Low,New
396,827345020,ACC434958,01/04/2025 12:47,12,answer,41,249453.2499,4.726874672,5,1,36-50,Medium-Low,Established
397,873353521,ACC563526,08/04/2025 16:01,16,no answer,49,329843.3007,8.578455341,1,1,36-50,Medium-High,Established
398,895051105,ACC998453,07/04/2025 14:00,14,answering machine,66,249641.2743,3.187854146,5,0,51-75,Medium-Low,New
399,898229092,ACC165412,14/04/2025 16:03,16,dropped,44,445264.6315,0,2,0,36-50,High,New
400,847248861,ACC768930,30/04/2025 09:08,9,answer,65,422166.8242,12.19748955,1,0,51-75,High,Loyal
401,840025298,ACC601495,07/04/2025 16:11,16,stale,72,398228.6875,7.610946638,1,0,51-75,High,Established
402,896354503,ACC915107,22/04/2025 12:52,12,answer,36,177188.5558,17.46724078,2,1,36-50,Low,Long-term
403,881527057,ACC922741,21/04/2025 11:13,11,no answer,61,354043.509,13.73437778,2,0,51-75,High,Loyal
404,839875977,ACC383702,11/04/2025 09:23,9,wrong party,53,69038.01259,12.73336721,2,1,51-75,Low,Loyal
405,856000195,ACC845617,11/04/2025 16:16,16,no answer,69,267317.8239,4.824921555,1,0,51-75,Medium-Low,Established
406,810461659,ACC172155,07/04/2025 12:04,12,abandoned,56,416211.9706,9.64880235,1,0,51-75,High,Established
407,822685231,ACC352342,28/04/2025 14:38,14,answer,38,387390.4079,0,3,1,36-50,High,New
408,876394591,ACC112712,07/04/2025 16:20,16,answer,37,266516.4106,0,4,1,36-50,Medium-Low,New
409,837741107,ACC870101,22/04/2025 12:31,12,no answer,48,284499.3276,5.910133899,4,0,36-50,Medium-High,Established
410,847821514,ACC324957,22/04/2025 14:14,14,answer,49,272722.1124,15.25383713,3,1,36-50,Medium-High,Loyal
411,897515224,ACC709927,16/04/2025 11:02,11,answer,39,288237.5308,12.6845505,2,0,36-50,Medium-High,Loyal
412,850820025,ACC382973,01/04/2025 16:52,16,answer,25,158717.6347,18.86546298,4,1,25-35,Low,Long-term
413,849451690,ACC783920,16/04/2025 14:45,14,answer,48,148903.8545,0,2,1,36-50,Low,New
414,815739684,ACC262232,01/04/2025 09:22,9,answer,67,211483.7972,18.31797139,5,1,51-75,Medium-Low,Long-term
415,843621796,ACC171546,03/04/2025 11:21,11,no answer,52,289039.6166,13.79184145,1,1,51-75,Medium-High,Loyal
416,817683400,ACC231776,28/04/2025 09:02,9,answer,64,196774.1237,0,2,0,51-75,Low,New
417,861532409,ACC244491,24/04/2025 13:12,13,answer,54,315354.2718,15.24260008,2,0,51-75,Medium-High,Loyal
418,810551379,ACC915193,23/04/2025 10:04,10,no answer,48,304009.855,10.14897085,4,0,36-50,Medium-High,Loyal
419,885632365,ACC539045,28/04/2025 16:48,16,no answer,63,311280.3058,30,3,1,51-75,Medium-High,Long-term
420,875550375,ACC401429,11/04/2025 14:08,14,no answer,57,500000,0,3,0,51-75,High,New
421,835554816,ACC482049,28/04/2025 10:33,10,no answer,39,185051.555,22.32806647,5,1,36-50,Low,Long-term
422,834995000,ACC232509,21/04/2025 10:51,10,silence,35,224518.6915,6.652125822,1,0,25-35,Medium-Low,Established
423,848162847,ACC243488,25/04/2025 14:08,14,answer,41,217410.7376,0,2,1,36-50,Medium-Low,New
424,889218567,ACC290179,03/04/2025 11:57,11,answer,54,296999.6645,2.750377513,1,0,51-75,Medium-High,New
